10362,25,11.2000,50,0.0,BONAP,3,1996-11-25T00:00:00.000+08:00,1996-12-23T00:00:00.000+08:00,1996-11-28T00:00:00.000+08:00,96.0400,Bon app-,"12, rue des Bouchers",Marseille,"",13008,France,1,Speedy Express,(503) 555-9831
10362,51,42.4000,20,0.0,BONAP,3,1996-11-25T00:00:00.000+08:00,1996-12-23T00:00:00.000+08:00,1996-11-28T00:00:00.000+08:00,96.0400,Bon app-,"12, rue des Bouchers",Marseille,"",13008,France,1,Speedy Express,(503) 555-9831
10362,54,5.9000,24,0.0,BONAP,3,1996-11-25T00:00:00.000+08:00,1996-12-23T00:00:00.000+08:00,1996-11-28T00:00:00.000+08:00,96.0400,Bon app-,"12, rue des Bouchers",Marseille,"",13008,France,1,Speedy Express,(503) 555-9831
10462,13,4.8000,1,0.0,CONSH,2,1997-03-03T00:00:00.000+08:00,1997-03-31T00:00:00.000+08:00,1997-03-18T00:00:00.000+08:00,6.1700,Consolidated Holdings,Berkeley Gardens 12 Brewery,London,"",WX1 6LT,UK,1,Speedy Express,(503) 555-9831
10462,23,7.2000,21,0.0,CONSH,2,1997-03-03T00:00:00.000+08:00,1997-03-31T00:00:00.000+08:00,1997-03-18T00:00:00.000+08:00,6.1700,Consolidated Holdings,Berkeley Gardens 12 Brewery,London,"",WX1 6LT,UK,1,Speedy Express,(503) 555-9831
10914,71,21.5000,25,0.0,QUEEN,6,1998-02-27T00:00:00.000+08:00,1998-03-27T00:00:00.000+08:00,1998-03-02T00:00:00.000+08:00,21.1900,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,1,Speedy Express,(503) 555-9831
10798,62,49.3000,2,0.0,ISLAT,2,1997-12-26T00:00:00.000+08:00,1998-01-23T00:00:00.000+08:00,1998-01-05T00:00:00.000+08:00,2.3300,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,1,Speedy Express,(503) 555-9831
10798,72,34.8000,10,0.0,ISLAT,2,1997-12-26T00:00:00.000+08:00,1998-01-23T00:00:00.000+08:00,1998-01-05T00:00:00.000+08:00,2.3300,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,1,Speedy Express,(503) 555-9831
10745,18,62.5000,24,0.0,QUICK,9,1997-11-18T00:00:00.000+08:00,1997-12-16T00:00:00.000+08:00,1997-11-27T00:00:00.000+08:00,3.5200,QUICK-Stop,Taucherstrae 10,Cunewalde,"",1307,Germany,1,Speedy Express,(503) 555-9831
10745,44,19.4500,16,0.0,QUICK,9,1997-11-18T00:00:00.000+08:00,1997-12-16T00:00:00.000+08:00,1997-11-27T00:00:00.000+08:00,3.5200,QUICK-Stop,Taucherstrae 10,Cunewalde,"",1307,Germany,1,Speedy Express,(503) 555-9831
10745,59,55.0000,45,0.0,QUICK,9,1997-11-18T00:00:00.000+08:00,1997-12-16T00:00:00.000+08:00,1997-11-27T00:00:00.000+08:00,3.5200,QUICK-Stop,Taucherstrae 10,Cunewalde,"",1307,Germany,1,Speedy Express,(503) 555-9831
10745,72,34.8000,7,0.0,QUICK,9,1997-11-18T00:00:00.000+08:00,1997-12-16T00:00:00.000+08:00,1997-11-27T00:00:00.000+08:00,3.5200,QUICK-Stop,Taucherstrae 10,Cunewalde,"",1307,Germany,1,Speedy Express,(503) 555-9831
10395,46,9.6000,28,0.0,HILAA,6,1996-12-26T00:00:00.000+08:00,1997-01-23T00:00:00.000+08:00,1997-01-03T00:00:00.000+08:00,184.4100,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,1,Speedy Express,(503) 555-9831
10395,53,26.2000,70,0.0,HILAA,6,1996-12-26T00:00:00.000+08:00,1997-01-23T00:00:00.000+08:00,1997-01-03T00:00:00.000+08:00,184.4100,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,1,Speedy Express,(503) 555-9831
10395,69,28.8000,8,0.0,HILAA,6,1996-12-26T00:00:00.000+08:00,1997-01-23T00:00:00.000+08:00,1997-01-03T00:00:00.000+08:00,184.4100,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,1,Speedy Express,(503) 555-9831
10527,4,22.0000,50,0.0,QUICK,7,1997-05-05T00:00:00.000+08:00,1997-06-02T00:00:00.000+08:00,1997-05-07T00:00:00.000+08:00,41.9000,QUICK-Stop,Taucherstrae 10,Cunewalde,"",1307,Germany,1,Speedy Express,(503) 555-9831
10527,36,19.0000,30,0.0,QUICK,7,1997-05-05T00:00:00.000+08:00,1997-06-02T00:00:00.000+08:00,1997-05-07T00:00:00.000+08:00,41.9000,QUICK-Stop,Taucherstrae 10,Cunewalde,"",1307,Germany,1,Speedy Express,(503) 555-9831
10567,31,12.5000,60,0.0,HUNGO,1,1997-06-12T00:00:00.000+08:00,1997-07-10T00:00:00.000+08:00,1997-06-17T00:00:00.000+08:00,33.9700,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,"",Ireland,1,Speedy Express,(503) 555-9831
10567,51,53.0000,3,0.0,HUNGO,1,1997-06-12T00:00:00.000+08:00,1997-07-10T00:00:00.000+08:00,1997-06-17T00:00:00.000+08:00,33.9700,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,"",Ireland,1,Speedy Express,(503) 555-9831
10567,59,55.0000,40,0.0,HUNGO,1,1997-06-12T00:00:00.000+08:00,1997-07-10T00:00:00.000+08:00,1997-06-17T00:00:00.000+08:00,33.9700,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,"",Ireland,1,Speedy Express,(503) 555-9831
