11033,53,32.8000,70,0.0,RICSU,7,1998-04-17T00:00:00.000+08:00,1998-05-15T00:00:00.000+08:00,1998-04-23T00:00:00.000+08:00,84.7400,Richter Supermarkt,Starenweg 5,Genve,"",1204,Switzerland,3,Federal Shipping,(503) 555-9931
11033,69,36.0000,36,0.0,RICSU,7,1998-04-17T00:00:00.000+08:00,1998-05-15T00:00:00.000+08:00,1998-04-23T00:00:00.000+08:00,84.7400,Richter Supermarkt,Starenweg 5,Genve,"",1204,Switzerland,3,Federal Shipping,(503) 555-9931
11025,1,18.0000,10,0.0,WARTH,6,1998-04-15T00:00:00.000+08:00,1998-05-13T00:00:00.000+08:00,1998-04-24T00:00:00.000+08:00,29.1700,Wartian Herkku,Torikatu 38,Oulu,"",90110,Finland,3,Federal Shipping,(503) 555-9931
11025,13,6.0000,20,0.0,WARTH,6,1998-04-15T00:00:00.000+08:00,1998-05-13T00:00:00.000+08:00,1998-04-24T00:00:00.000+08:00,29.1700,Wartian Herkku,Torikatu 38,Oulu,"",90110,Finland,3,Federal Shipping,(503) 555-9931
10468,30,20.7000,8,0.0,KOENE,3,1997-03-07T00:00:00.000+08:00,1997-04-04T00:00:00.000+08:00,1997-03-12T00:00:00.000+08:00,44.1200,Kniglich Essen,Maubelstr. 90,Brandenburg,"",14776,Germany,3,Federal Shipping,(503) 555-9931
10468,43,36.8000,15,0.0,KOENE,3,1997-03-07T00:00:00.000+08:00,1997-04-04T00:00:00.000+08:00,1997-03-12T00:00:00.000+08:00,44.1200,Kniglich Essen,Maubelstr. 90,Brandenburg,"",14776,Germany,3,Federal Shipping,(503) 555-9931
10815,33,2.5000,16,0.0,SAVEA,2,1998-01-05T00:00:00.000+08:00,1998-02-02T00:00:00.000+08:00,1998-01-14T00:00:00.000+08:00,14.6200,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,3,Federal Shipping,(503) 555-9931
10257,27,35.1000,25,0.0,HILAA,4,1996-07-16T00:00:00.000+08:00,1996-08-13T00:00:00.000+08:00,1996-07-22T00:00:00.000+08:00,81.9100,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,3,Federal Shipping,(503) 555-9931
10257,39,14.4000,6,0.0,HILAA,4,1996-07-16T00:00:00.000+08:00,1996-08-13T00:00:00.000+08:00,1996-07-22T00:00:00.000+08:00,81.9100,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,3,Federal Shipping,(503) 555-9931
10257,77,10.4000,15,0.0,HILAA,4,1996-07-16T00:00:00.000+08:00,1996-08-13T00:00:00.000+08:00,1996-07-22T00:00:00.000+08:00,81.9100,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,3,Federal Shipping,(503) 555-9931
10264,2,15.2000,35,0.0,FOLKO,6,1996-07-24T00:00:00.000+08:00,1996-08-21T00:00:00.000+08:00,1996-08-23T00:00:00.000+08:00,3.6700,Folk och f HB,kergatan 24,Brcke,"",S-844 67,Sweden,3,Federal Shipping,(503) 555-9931
10264,41,7.7000,25,0.0,FOLKO,6,1996-07-24T00:00:00.000+08:00,1996-08-21T00:00:00.000+08:00,1996-08-23T00:00:00.000+08:00,3.6700,Folk och f HB,kergatan 24,Brcke,"",S-844 67,Sweden,3,Federal Shipping,(503) 555-9931
10416,19,7.3000,20,0.0,WARTH,8,1997-01-16T00:00:00.000+08:00,1997-02-13T00:00:00.000+08:00,1997-01-27T00:00:00.000+08:00,22.7200,Wartian Herkku,Torikatu 38,Oulu,"",90110,Finland,3,Federal Shipping,(503) 555-9931
10416,53,26.2000,10,0.0,WARTH,8,1997-01-16T00:00:00.000+08:00,1997-02-13T00:00:00.000+08:00,1997-01-27T00:00:00.000+08:00,22.7200,Wartian Herkku,Torikatu 38,Oulu,"",90110,Finland,3,Federal Shipping,(503) 555-9931
10416,57,15.6000,20,0.0,WARTH,8,1997-01-16T00:00:00.000+08:00,1997-02-13T00:00:00.000+08:00,1997-01-27T00:00:00.000+08:00,22.7200,Wartian Herkku,Torikatu 38,Oulu,"",90110,Finland,3,Federal Shipping,(503) 555-9931
10597,24,4.5000,35,0.0,PICCO,7,1997-07-11T00:00:00.000+08:00,1997-08-08T00:00:00.000+08:00,1997-07-18T00:00:00.000+08:00,35.1200,Piccolo und mehr,Geislweg 14,Salzburg,"",5020,Austria,3,Federal Shipping,(503) 555-9931
10597,57,19.5000,20,0.0,PICCO,7,1997-07-11T00:00:00.000+08:00,1997-08-08T00:00:00.000+08:00,1997-07-18T00:00:00.000+08:00,35.1200,Piccolo und mehr,Geislweg 14,Salzburg,"",5020,Austria,3,Federal Shipping,(503) 555-9931
10597,65,21.0500,12,0.0,PICCO,7,1997-07-11T00:00:00.000+08:00,1997-08-08T00:00:00.000+08:00,1997-07-18T00:00:00.000+08:00,35.1200,Piccolo und mehr,Geislweg 14,Salzburg,"",5020,Austria,3,Federal Shipping,(503) 555-9931
10882,42,14.0000,25,0.0,SAVEA,4,1998-02-11T00:00:00.000+08:00,1998-03-11T00:00:00.000+08:00,1998-02-20T00:00:00.000+08:00,23.1000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,3,Federal Shipping,(503) 555-9931
10882,49,20.0000,20,0.0,SAVEA,4,1998-02-11T00:00:00.000+08:00,1998-03-11T00:00:00.000+08:00,1998-02-20T00:00:00.000+08:00,23.1000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,3,Federal Shipping,(503) 555-9931
10882,54,7.4500,32,0.0,SAVEA,4,1998-02-11T00:00:00.000+08:00,1998-03-11T00:00:00.000+08:00,1998-02-20T00:00:00.000+08:00,23.1000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,3,Federal Shipping,(503) 555-9931
11014,41,9.6500,28,0.0,LINOD,2,1998-04-10T00:00:00.000+08:00,1998-05-08T00:00:00.000+08:00,1998-04-15T00:00:00.000+08:00,23.6000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,3,Federal Shipping,(503) 555-9931
10532,30,25.8900,15,0.0,EASTC,7,1997-05-09T00:00:00.000+08:00,1997-06-06T00:00:00.000+08:00,1997-05-12T00:00:00.000+08:00,74.4600,Eastern Connection,35 King George,London,"",WX3 6FW,UK,3,Federal Shipping,(503) 555-9931
